Voting ID,Voting Date,Voting PDF URL,Expected number of Target Votes
80-89,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_89,441
80-90,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_90,442
80-91,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_91,451
80-92,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_92,447
80-93,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_93,450
80-94,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_94,450
80-95,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_95,445
80-96,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_96,440
80-97,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_97,437
80-98,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_98,432
80-99,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_99,438
80-100,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_100,433
80-101,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_101,449
80-102,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_102,449
80-103,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_103,444
80-104,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_104,440
80-105,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_105,403
80-106,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_106,452
80-107,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_107,268
80-108,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_108,446
80-109,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_109,444
80-110,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_110,448
80-111,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_111,450
80-112,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_112,429
80-113,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_113,449
80-114,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_114,448
80-115,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_115,443
80-116,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_116,447
80-117,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_117,446
80-118,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_118,441
80-119,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_119,442
80-120,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_120,453
80-121,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_121,453
80-122,28.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&80_122,433
79-1,11.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_1,422
79-2,11.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_2,415
79-3,11.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_3,431
79-4,11.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_4,440
79-5,11.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_5,396
79-6,11.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_6,436
79-7,11.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_7,409
79-8,11.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_8,436
79-9,12.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_9,419
79-10,12.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_10,417
79-11,12.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_11,419
79-12,12.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_12,405
79-13,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_13,389
79-14,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_14,229
79-15,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_15,445
79-16,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_16,448
79-17,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_17,448
79-18,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_18,442
79-19,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_19,442
79-20,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_20,451
79-21,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_21,452
79-22,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_22,443
79-23,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_23,440
79-24,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_24,435
79-25,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_25,439
79-26,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_26,440
79-27,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_27,441
79-28,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_28,446
79-29,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_29,442
79-30,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_30,438
79-31,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_31,442
79-32,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_32,441
79-33,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_33,450
79-34,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_34,453
79-35,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_35,444
79-36,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_36,439
79-37,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_37,441
79-38,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_38,430
79-39,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_39,444
79-40,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_40,452
79-41,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_41,447
79-42,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_42,451
79-43,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_43,452
79-44,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_44,428
79-45,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_45,440
79-46,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_46,400
79-47,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_47,452
79-48,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_48,442
79-49,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_49,449
79-50,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_50,439
79-51,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_51,437
79-52,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_52,441
79-53,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_53,453
79-54,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_54,441
79-55,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_55,416
79-56,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_56,437
79-57,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_57,440
79-58,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_58,438
79-59,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_59,440
79-60,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_60,446
79-61,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_61,446
79-62,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_62,449
79-63,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_63,443
79-64,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_64,453
79-65,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_65,451
79-66,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_66,450
79-67,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_67,449
79-68,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_68,442
79-69,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_69,445
79-70,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_70,440
79-71,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_71,316
79-72,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_72,437
79-73,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_73,449
79-74,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_74,443
79-75,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_75,439
79-76,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_76,326
79-77,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_77,442
79-78,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_78,449
79-79,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_79,442
79-80,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_80,443
79-81,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_81,441
79-82,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_82,449
79-83,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_83,444
79-84,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_84,438
79-85,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_85,444
79-86,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_86,439
79-87,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_87,441
79-88,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_88,446
79-89,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_89,438
79-90,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_90,440
79-91,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_91,440
79-92,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_92,450
79-93,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_93,450
79-94,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_94,322
79-95,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_95,440
79-96,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_96,441
79-97,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_97,449
79-98,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_98,442
79-99,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_99,320
79-100,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_100,319
79-101,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_101,436
79-102,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_102,270
79-103,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_103,269
79-104,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_104,273
79-105,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_105,449
79-106,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_106,451
79-107,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_107,448
79-108,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_108,396
79-109,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_109,404
79-110,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_110,392
79-111,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_111,403
79-112,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_112,399
79-113,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_113,285
79-114,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_114,447
79-115,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_115,442
79-116,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_116,331
79-117,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_117,440
79-118,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_118,393
79-119,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_119,396
79-120,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_120,440
79-121,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_121,400
79-122,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_122,276
79-123,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_123,443
79-124,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_124,444
79-125,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_125,441
79-126,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_126,440
79-127,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_127,440
79-128,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_128,441
79-129,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_129,440
79-130,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_130,438
79-131,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_131,450
79-132,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_132,441
79-133,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_133,449
79-134,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_134,440
79-135,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_135,443
79-136,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_136,444
79-137,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_137,448
79-138,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_138,452
79-139,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_139,438
79-140,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_140,437
79-141,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_141,445
79-142,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_142,450
79-143,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_143,448
79-144,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_144,445
79-145,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_145,449
79-146,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_146,441
79-147,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_147,451
79-148,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_148,448
79-149,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_149,451
79-150,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_150,438
79-151,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_151,270
79-152,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_152,406
79-153,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_153,419
79-154,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_154,314
79-155,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_155,450
79-156,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_156,438
79-157,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_157,272
79-158,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_158,312
79-159,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_159,449
79-160,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_160,453
79-161,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_161,443
79-162,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_162,442
79-163,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_163,440
79-164,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_164,450
79-165,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_165,444
79-166,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_166,443
79-167,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_167,438
79-168,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_168,443
79-169,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_169,437
79-170,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_170,447
79-171,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_171,444
79-172,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_172,448
79-173,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_173,447
79-174,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_174,446
79-175,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_175,447
79-176,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_176,441
79-177,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_177,451
79-178,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_178,450
79-179,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_179,439
79-180,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_180,290
79-181,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_181,286
79-182,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_182,424
79-183,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_183,447
79-184,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_184,446
79-185,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_185,446
79-186,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_186,446
79-187,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_187,448
79-188,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_188,442
79-189,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_189,451
79-190,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_190,450
79-191,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_191,451
79-192,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_192,448
79-193,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_193,451
79-194,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_194,451
79-195,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_195,449
79-196,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_196,449
79-197,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_197,448
79-198,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_198,445
79-199,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_199,445
79-200,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_200,445
79-201,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_201,446
79-202,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_202,450
79-203,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_203,445
79-204,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_204,445
79-205,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_205,448
79-206,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_206,452
79-207,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_207,450
79-208,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_208,451
79-209,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_209,446
79-210,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_210,449
79-211,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_211,446
79-212,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_212,439
79-213,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_213,440
79-214,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_214,446
79-215,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_215,434
79-216,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_216,443
79-217,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_217,443
79-218,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_218,442
79-219,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_219,442
79-220,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_220,445
79-221,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_221,441
79-222,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_222,441
79-223,13.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&79_223,440
78-1,6.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_1,430
78-2,6.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_2,423
78-3,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_3,446
78-4,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_4,440
78-5,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_5,438
78-6,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_6,438
78-7,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_7,375
78-8,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_8,451
78-9,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_9,448
78-10,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_10,392
78-11,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_11,385
78-12,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_12,367
78-13,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_13,373
78-14,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_14,325
78-15,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_15,325
78-16,7.07.2023,http://orka.sejm.gov.pl/Glos9.nsf/dok?OpenAgent&78_16,322
